EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,SalaryBand,TotalWorkingYears,YearsAtCompany,YearsInRole,NumCompaniesWorked,TrainingTimesLastYear,PromotionsLast5Years,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,OverTime,MaritalStatus,DistanceFromHome,Education,StockOptionLevel,Attrition
E200857,22,Male,Sales,Team Lead,114585,Low,33,0,14,4,8,0,4,4,4,2,Yes,Divorced,23,Bachelor,0,No
E200858,52,Female,Sales,Finance Analyst,136475,Medium,33,3,5,5,3,1,3,2,1,4,Yes,Single,25,Bachelor,1,Yes
E200859,25,Female,R&D,Team Lead,95351,Low,37,11,12,1,9,1,1,3,3,1,Yes,Divorced,44,Bachelor,2,No
E200860,29,Male,Marketing,Research Scientist,70151,High,0,4,12,5,1,0,1,1,4,2,No,Married,36,Master,2,Yes
E200861,24,Female,Sales,Research Scientist,87384,Medium,30,8,2,1,3,0,2,1,1,3,No,Single,57,Master,1,No
E200862,42,Female,Finance,Manager,119865,Low,0,3,12,2,2,1,3,1,3,2,No,Married,33,Master,0,Yes
E200863,29,Male,R&D,Human Resources,53541,Medium,15,15,2,1,2,1,2,2,4,1,Yes,Divorced,37,College,2,No
E200864,21,Male,Marketing,Laboratory Technician,92847,Low,38,1,14,0,4,1,1,1,1,1,Yes,Divorced,42,Master,1,Yes
E200865,32,Female,Marketing,Sales Executive,107099,High,14,15,4,0,0,0,4,1,3,3,No,Married,39,Bachelor,1,Yes
E200866,59,Female,IT,Team Lead,100739,Low,32,15,13,8,4,0,4,3,4,4,Yes,Single,52,Below College,0,No
E200867,21,Female,Marketing,Research Scientist,70955,Medium,22,10,2,3,7,0,3,2,3,2,Yes,Married,7,Below College,1,Yes
E200868,39,Male,R&D,Data Analyst,29290,Medium,33,0,11,4,9,0,1,1,3,4,No,Divorced,30,Below College,0,Yes
E200869,20,Male,Finance,Developer,120354,Medium,16,14,3,9,8,1,2,3,1,4,No,Single,31,Below College,2,Yes
E200870,56,Female,Marketing,Human Resources,78942,Low,24,3,12,6,0,1,1,1,2,3,No,Married,57,Below College,1,No
E200871,28,Male,IT,Manager,102667,Low,5,17,12,1,1,1,2,3,3,2,No,Married,45,Doctor,0,No
E200872,36,Male,R&D,Laboratory Technician,50143,Low,30,16,14,9,1,0,2,1,3,1,No,Single,46,Below College,1,No
E200873,28,Female,Sales,Research Scientist,44509,High,4,6,2,8,5,0,3,2,3,3,No,Married,37,Below College,1,No
E200874,30,Female,HR,Manager,107780,High,39,17,6,3,0,0,2,4,3,4,No,Single,21,Below College,2,No
E200875,34,Male,HR,Human Resources,56741,High,39,12,2,9,0,1,3,2,3,1,No,Single,34,College,1,Yes
E200876,43,Male,Sales,Developer,46898,Medium,29,19,13,9,1,1,4,3,2,4,No,Married,46,Doctor,0,Yes
E200877,57,Female,Marketing,Sales Executive,144433,Medium,4,19,9,0,3,1,3,1,1,2,No,Single,21,Below College,0,No
E200878,54,Male,HR,Research Scientist,119919,Medium,11,9,3,7,1,1,3,2,2,4,No,Single,40,Master,0,No
E200879,49,Male,HR,Developer,132854,Medium,6,0,1,3,3,0,3,1,1,1,No,Divorced,20,College,1,No
E200880,50,Female,Sales,Laboratory Technician,105674,Medium,12,1,1,6,2,0,4,2,2,2,Yes,Divorced,34,Doctor,1,Yes
E200881,24,Female,Marketing,Team Lead,82948,Low,3,16,8,2,2,0,3,3,1,3,No,Divorced,8,Master,2,Yes
E200882,33,Male,Marketing,Human Resources,81768,Medium,2,2,10,8,8,1,2,4,4,4,Yes,Married,32,Master,1,No
E200883,30,Male,Sales,Laboratory Technician,63262,Low,11,16,0,4,7,1,2,2,3,2,Yes,Married,52,College,0,No
E200884,28,Male,Marketing,Sales Executive,25506,High,0,11,0,4,9,1,3,1,1,2,Yes,Married,30,Master,0,No
E200885,53,Female,Marketing,Developer,40605,High,26,11,9,2,8,1,2,1,1,3,No,Married,29,Bachelor,2,Yes
E200886,31,Male,R&D,Sales Executive,98590,High,12,19,0,8,0,0,3,1,3,3,No,Single,5,College,0,No
E200887,54,Male,R&D,Finance Analyst,48231,High,16,9,13,2,4,0,4,3,4,1,No,Single,30,College,0,No
E200888,54,Female,Sales,Research Scientist,99397,High,7,6,2,1,3,1,2,3,3,2,No,Divorced,12,Bachelor,0,Yes
E200889,20,Female,Finance,Team Lead,97123,Medium,31,9,1,8,8,0,3,4,1,2,Yes,Single,39,College,2,No
E200890,59,Male,HR,Human Resources,33515,Medium,19,17,2,8,2,1,1,1,1,1,Yes,Married,27,Master,2,No
E200891,41,Female,R&D,Data Analyst,107211,Medium,16,5,13,9,4,1,4,4,3,4,No,Single,53,Master,0,No
E200892,48,Female,HR,Developer,58622,High,33,6,4,3,7,1,1,1,2,2,No,Divorced,13,Master,0,Yes
E200893,27,Male,IT,Data Analyst,36600,High,34,16,8,3,9,1,3,2,3,2,No,Married,47,Bachelor,1,Yes
E200894,30,Female,Sales,Research Scientist,47892,Low,34,11,1,9,4,1,2,2,1,4,No,Single,10,Master,1,Yes
E200895,56,Female,Finance,Research Scientist,103279,Medium,37,16,11,5,8,0,3,2,1,3,Yes,Divorced,36,Bachelor,0,Yes
E200896,33,Male,IT,Human Resources,89310,High,23,17,10,8,1,0,2,1,1,3,No,Single,31,Bachelor,1,No
E200897,49,Female,IT,Research Scientist,41801,High,17,13,14,7,5,0,3,2,4,3,Yes,Divorced,16,Bachelor,0,Yes
E200898,54,Male,Marketing,Data Analyst,57695,High,38,10,13,9,4,0,3,1,3,1,No,Divorced,39,College,0,Yes
E200899,40,Male,IT,Data Analyst,48853,Low,32,1,0,2,8,0,2,4,4,4,No,Divorced,45,Doctor,1,Yes
E200900,56,Female,Sales,Sales Executive,24429,High,22,0,10,5,6,0,2,3,3,3,No,Married,36,Bachelor,2,Yes
E200901,24,Female,R&D,Laboratory Technician,24606,Low,24,10,5,6,7,1,3,2,4,1,No,Single,26,Master,2,No
E200902,38,Female,Sales,Manager,24478,Low,36,1,2,5,6,1,1,1,2,4,No,Single,44,Bachelor,2,Yes
E200903,33,Male,R&D,Laboratory Technician,134380,Medium,26,15,12,2,9,0,4,1,1,3,No,Married,20,Below College,0,Yes
E200904,45,Female,IT,Laboratory Technician,103816,High,0,2,6,8,9,1,1,4,1,2,Yes,Married,34,College,0,Yes
E200905,23,Male,IT,Team Lead,60134,Low,20,19,5,3,4,1,1,4,3,2,Yes,Single,37,Master,2,Yes
E200906,44,Female,Finance,Research Scientist,89963,High,9,0,10,1,4,1,1,3,1,3,No,Married,8,College,2,Yes
E200907,44,Female,R&D,Sales Executive,131780,Medium,30,19,6,8,3,0,1,4,4,3,Yes,Married,4,College,2,No
E200908,37,Female,IT,Team Lead,90897,Medium,24,7,12,2,1,0,2,3,2,1,No,Single,59,Below College,0,Yes
E200909,59,Male,Marketing,Team Lead,45475,Low,19,18,12,5,8,0,1,3,4,2,Yes,Divorced,29,Bachelor,0,Yes
E200910,27,Female,HR,Manager,86177,Medium,1,0,4,4,9,1,4,4,4,4,No,Married,31,Master,1,No
E200911,58,Female,Finance,Developer,41730,Medium,14,4,0,1,9,0,2,3,3,3,Yes,Single,2,Doctor,1,Yes
E200912,59,Male,Sales,Data Analyst,41113,Medium,27,0,13,0,9,0,1,2,1,4,No,Single,25,College,1,No
E200913,33,Male,Finance,Research Scientist,40011,High,12,10,2,8,9,0,2,3,4,3,Yes,Single,38,Doctor,2,No
E200914,51,Female,HR,Team Lead,75746,High,13,8,2,2,2,1,1,1,3,2,Yes,Married,3,Doctor,0,No
E200915,57,Female,R&D,Sales Executive,143075,Low,1,4,6,6,2,0,1,1,4,3,No,Divorced,46,Bachelor,1,No
E200916,52,Female,Sales,Developer,62853,Low,33,1,14,8,2,0,4,1,4,4,No,Divorced,42,Doctor,1,No
E200917,42,Male,Sales,Manager,105195,Medium,34,12,13,8,7,0,2,4,4,2,No,Single,43,Master,1,No
E200918,34,Male,R&D,Finance Analyst,56818,Medium,36,17,12,9,5,1,2,1,3,3,No,Married,5,Bachelor,1,Yes
E200919,52,Male,Finance,Research Scientist,57321,Low,24,11,2,5,0,0,3,4,2,2,No,Married,22,Doctor,2,No
E200920,44,Male,IT,Finance Analyst,41309,Medium,14,13,10,7,2,0,1,1,4,1,Yes,Divorced,16,Bachelor,0,Yes
E200921,36,Female,Finance,Laboratory Technician,38688,Low,11,4,4,8,3,1,1,3,4,4,No,Divorced,9,Master,0,No
E200922,52,Male,HR,Team Lead,48176,High,8,9,3,2,1,0,4,4,3,3,No,Married,53,College,0,Yes
E200923,21,Male,Marketing,Human Resources,88879,Medium,30,19,3,5,5,0,4,1,1,3,Yes,Divorced,48,Below College,1,No
E200924,33,Male,IT,Research Scientist,87592,Medium,13,1,12,4,9,0,2,3,2,3,Yes,Single,9,Bachelor,2,Yes
E200925,59,Female,Finance,Data Analyst,104728,Medium,28,3,6,6,0,0,4,4,3,4,Yes,Divorced,49,Below College,2,No
E200926,59,Female,Marketing,Developer,109012,High,37,11,0,6,0,1,2,3,1,1,No,Married,12,College,2,Yes
E200927,58,Male,Marketing,Sales Executive,29416,High,7,10,6,8,7,1,1,3,3,4,No,Single,47,Master,0,Yes
E200928,25,Male,R&D,Research Scientist,59994,Medium,2,3,14,0,3,1,1,3,3,3,Yes,Married,42,College,0,Yes
E200929,25,Female,HR,Data Analyst,86422,Low,1,10,7,5,0,0,2,4,2,4,Yes,Divorced,4,Below College,2,No
E200930,22,Female,HR,Finance Analyst,28584,High,15,8,2,4,6,0,4,4,2,3,No,Divorced,49,Master,1,Yes
E200931,26,Female,HR,Developer,144555,Medium,18,9,14,3,8,0,4,2,2,4,Yes,Single,18,Doctor,0,No
E200932,27,Female,IT,Manager,113302,Medium,29,5,2,9,9,0,2,2,2,2,No,Single,18,Doctor,0,Yes
E200933,34,Female,Sales,Team Lead,142408,High,15,14,3,0,6,1,1,2,1,4,Yes,Single,42,Bachelor,1,No
E200934,48,Female,IT,Research Scientist,38830,Low,30,9,14,3,0,0,2,2,4,3,Yes,Single,43,Doctor,1,No
E200935,52,Female,Finance,Human Resources,105825,Medium,27,5,12,9,0,1,4,4,3,3,No,Divorced,53,Below College,0,Yes
E200936,49,Female,Marketing,Finance Analyst,141162,Low,3,0,5,6,0,0,2,2,2,4,Yes,Married,33,Doctor,1,Yes
E200937,58,Male,Marketing,Finance Analyst,97066,Low,9,19,13,3,7,0,1,1,4,4,Yes,Divorced,42,Bachelor,1,No
E200938,46,Male,Sales,Research Scientist,23591,High,17,3,6,0,6,1,3,2,1,2,No,Divorced,3,Master,1,No
E200939,55,Male,Finance,Laboratory Technician,113878,Medium,31,13,0,9,2,0,2,1,2,1,No,Single,59,Doctor,1,No
E200940,48,Male,Sales,Finance Analyst,145407,Medium,29,19,14,0,2,0,3,1,3,1,Yes,Single,38,Bachelor,1,Yes
E200941,57,Male,Marketing,Data Analyst,136869,Low,35,19,12,0,2,0,2,3,4,2,No,Married,17,Doctor,2,Yes
E200942,52,Male,IT,Sales Executive,146644,High,8,7,3,9,1,0,4,3,2,1,No,Married,12,Doctor,0,Yes
E200943,56,Female,HR,Team Lead,41395,High,35,10,11,4,3,1,4,3,3,1,No,Divorced,11,Below College,2,Yes
E200944,46,Female,Marketing,Finance Analyst,74182,High,28,14,6,6,6,0,3,2,4,3,Yes,Married,17,Bachelor,2,Yes
E200945,52,Male,R&D,Data Analyst,36738,Low,15,18,10,8,8,1,2,4,3,3,Yes,Single,35,Bachelor,2,Yes
E200946,23,Male,HR,Developer,22631,Low,27,7,1,7,2,1,4,1,1,3,Yes,Single,41,College,0,Yes
E200947,41,Female,Marketing,Developer,37905,Medium,20,12,0,1,9,0,3,4,2,4,Yes,Single,50,College,0,No
E200948,21,Female,IT,Team Lead,39056,High,1,17,0,8,6,0,3,4,2,4,Yes,Divorced,6,Bachelor,0,No
E200949,29,Female,Sales,Laboratory Technician,129674,Low,34,16,9,3,3,1,2,2,3,1,Yes,Married,35,Below College,2,Yes
E200950,24,Male,HR,Human Resources,137025,High,27,5,13,9,0,1,4,4,4,4,Yes,Single,6,Doctor,0,Yes
E200951,29,Female,IT,Team Lead,141656,Low,35,14,13,4,4,0,3,4,2,3,No,Divorced,32,Master,2,Yes
E200952,52,Male,Finance,Manager,135316,Medium,30,12,5,4,7,0,1,3,3,4,No,Divorced,11,Doctor,1,No
E200953,57,Male,R&D,Laboratory Technician,109082,High,32,17,11,3,2,1,1,3,1,1,Yes,Divorced,43,Master,0,No
E200954,32,Female,HR,Finance Analyst,55447,Low,22,10,4,5,9,0,4,1,2,3,Yes,Married,39,Below College,1,Yes
E200955,50,Female,Sales,Team Lead,74418,High,16,12,0,0,3,0,4,1,3,1,No,Married,13,College,2,No
E200956,55,Male,Finance,Developer,57190,Low,0,0,9,1,2,1,1,3,4,4,Yes,Married,13,Bachelor,0,Yes
E200957,43,Female,IT,Data Analyst,46014,Low,22,17,2,3,9,0,3,2,2,2,Yes,Divorced,39,Below College,0,No
E200958,34,Female,R&D,Team Lead,149233,Low,26,4,14,3,7,1,2,2,2,2,Yes,Divorced,46,Master,1,Yes
E200959,48,Male,Sales,Laboratory Technician,92999,High,24,5,10,7,9,0,3,1,1,3,No,Married,34,Bachelor,2,No
E200960,27,Female,IT,Manager,127917,Low,31,0,6,8,7,1,4,3,3,1,No,Single,3,Master,2,Yes
E200961,24,Male,IT,Data Analyst,70278,Medium,18,6,11,3,3,1,4,2,4,2,No,Married,32,Doctor,0,No
E200962,48,Male,HR,Sales Executive,145563,High,23,3,8,5,1,1,2,4,1,2,Yes,Divorced,4,Doctor,0,No
E200963,23,Female,HR,Manager,21780,Medium,2,8,12,3,2,1,3,1,1,3,No,Divorced,40,Doctor,0,Yes
E200964,31,Male,Sales,Finance Analyst,111643,Medium,11,14,8,3,2,1,2,1,1,3,No,Divorced,53,Bachelor,0,Yes
E200965,21,Male,Marketing,Team Lead,79258,High,34,5,14,8,3,0,3,4,3,1,Yes,Divorced,1,College,0,Yes
E200966,46,Female,Marketing,Team Lead,117123,Low,14,16,5,3,1,0,3,4,3,2,Yes,Divorced,9,College,2,No
E200967,50,Female,IT,Research Scientist,62192,Medium,16,19,2,5,1,1,1,1,2,1,Yes,Divorced,49,Master,0,Yes
E200968,55,Female,HR,Developer,79300,High,31,17,0,8,2,1,3,4,3,1,Yes,Married,50,College,1,Yes
E200969,55,Male,R&D,Finance Analyst,124875,Low,6,3,2,2,0,1,4,2,1,3,No,Divorced,7,College,0,Yes
E200970,45,Male,R&D,Team Lead,110504,High,18,8,9,6,7,1,4,1,3,1,No,Divorced,27,Master,0,Yes
E200971,46,Female,IT,Sales Executive,119129,High,6,13,1,6,5,1,4,2,4,4,Yes,Divorced,3,Master,2,No
E200972,24,Male,HR,Data Analyst,63923,High,4,2,10,0,2,0,1,1,2,1,Yes,Divorced,22,Master,2,Yes
E200973,39,Female,Sales,Finance Analyst,109196,Low,39,0,4,1,0,1,2,2,1,2,Yes,Divorced,16,Bachelor,2,Yes
E200974,30,Female,Sales,Laboratory Technician,148888,Medium,20,10,7,4,2,0,4,3,2,1,Yes,Single,8,Master,1,No
E200975,29,Male,Sales,Sales Executive,22395,Medium,6,0,4,7,0,1,4,2,3,4,Yes,Married,5,Bachelor,2,Yes
E200976,59,Female,R&D,Data Analyst,122449,High,36,11,0,5,2,1,2,4,2,4,No,Married,49,Bachelor,0,Yes
E200977,57,Male,HR,Human Resources,141747,High,22,8,2,6,3,0,1,3,2,2,Yes,Single,58,Bachelor,2,Yes
E200978,25,Male,HR,Developer,117384,Low,10,4,11,2,5,1,3,1,3,2,No,Single,30,Master,1,Yes
E200979,27,Female,R&D,Finance Analyst,35779,High,9,14,4,5,6,1,2,2,2,1,Yes,Divorced,28,College,0,Yes
E200980,42,Male,Sales,Manager,91028,High,20,17,6,8,6,0,3,1,3,4,No,Married,51,College,0,Yes
E200981,45,Female,Sales,Data Analyst,49722,High,32,8,4,2,8,0,3,3,1,4,Yes,Married,27,Master,1,Yes
E200982,31,Male,IT,Laboratory Technician,27111,Medium,19,12,13,5,7,1,3,4,2,1,Yes,Single,50,College,2,No
E200983,45,Male,Marketing,Team Lead,131391,High,32,12,9,6,3,0,2,4,4,2,No,Married,22,Master,2,No
E200984,32,Male,Finance,Manager,29984,Medium,39,12,4,4,5,1,2,4,4,4,No,Married,30,Bachelor,2,Yes
E200985,59,Female,Marketing,Sales Executive,117552,Low,34,9,6,9,0,0,3,1,1,1,No,Divorced,37,Doctor,2,Yes
E200986,37,Male,HR,Developer,113176,Low,33,9,12,7,7,1,1,4,3,2,No,Divorced,7,Below College,1,No
E200987,44,Female,HR,Manager,92328,Medium,35,6,14,7,5,0,1,4,3,1,No,Divorced,50,Master,1,Yes
E200988,52,Male,HR,Laboratory Technician,144243,Medium,26,4,7,5,1,1,1,1,2,2,No,Married,30,Bachelor,2,No
E200989,59,Male,Marketing,Data Analyst,46924,Medium,18,19,13,6,7,0,4,1,2,2,No,Married,13,Doctor,1,No
E200990,31,Female,Finance,Human Resources,72703,Medium,4,6,7,2,3,0,3,3,4,4,No,Divorced,22,Bachelor,0,Yes
E200991,55,Female,IT,Team Lead,52577,High,28,19,6,6,8,1,4,4,4,3,Yes,Divorced,11,Below College,2,No
E200992,23,Female,Marketing,Developer,27711,Medium,9,9,12,6,3,1,1,3,3,4,Yes,Married,5,College,0,No
E200993,24,Female,Finance,Manager,105548,Medium,39,9,13,3,0,1,2,2,4,1,Yes,Married,22,College,0,Yes
E200994,56,Female,Sales,Developer,146216,Medium,12,12,2,9,6,0,1,2,3,2,No,Single,15,Bachelor,0,Yes
E200995,27,Male,Sales,Developer,119869,High,28,14,10,3,9,1,4,2,1,4,No,Divorced,53,Below College,2,Yes
E200996,47,Male,HR,Developer,121971,High,4,5,1,2,4,1,4,2,1,2,Yes,Divorced,39,Bachelor,2,Yes
E200997,50,Female,R&D,Data Analyst,145093,High,11,19,0,9,9,0,1,1,4,4,No,Divorced,37,College,2,Yes
E200998,28,Male,HR,Developer,124763,Low,12,11,5,6,4,0,3,3,2,1,Yes,Married,31,Bachelor,1,Yes
E200999,48,Male,R&D,Human Resources,24096,High,21,18,12,4,3,1,2,3,4,1,No,Married,29,Doctor,2,Yes
E201000,33,Male,Finance,Sales Executive,86555,Medium,39,10,8,2,5,1,2,1,4,1,No,Single,39,Below College,0,Yes
E201001,59,Female,Sales,Laboratory Technician,109848,High,14,5,2,5,0,0,1,2,4,4,No,Single,17,College,2,Yes
E201002,41,Male,Marketing,Human Resources,95012,High,12,0,4,5,2,0,3,3,2,3,No,Divorced,41,Bachelor,1,Yes
E201003,30,Male,R&D,Laboratory Technician,28254,Medium,0,1,8,5,6,1,3,4,4,1,Yes,Single,6,Below College,2,Yes
E201004,42,Male,Finance,Sales Executive,145410,High,37,14,13,1,7,0,1,1,2,4,Yes,Married,41,Bachelor,1,No
E201005,20,Female,Sales,Finance Analyst,117955,Low,0,3,13,9,8,0,2,1,4,3,Yes,Single,17,College,0,No
E201006,56,Male,Marketing,Sales Executive,97120,High,10,4,8,6,0,1,2,4,2,4,No,Single,34,Below College,0,No
E201007,40,Male,R&D,Manager,25965,Low,39,14,6,6,3,1,2,2,2,4,Yes,Married,23,College,0,Yes
E201008,45,Female,HR,Human Resources,97000,Low,21,10,13,9,1,1,3,2,2,1,Yes,Divorced,52,Doctor,0,Yes
E201009,55,Female,HR,Manager,136957,Low,34,9,3,3,1,0,1,3,2,3,Yes,Divorced,30,Doctor,0,No
E201010,42,Male,HR,Manager,97975,Medium,5,16,10,5,0,1,3,4,2,4,Yes,Single,13,Master,0,No
E201011,20,Male,Finance,Manager,77987,High,27,1,1,3,4,0,2,3,1,4,Yes,Married,58,Below College,1,No
E201012,59,Female,HR,Developer,123025,Low,30,19,1,3,1,0,3,2,3,4,Yes,Married,30,Doctor,0,No
E201013,34,Female,IT,Team Lead,126712,Low,7,9,3,5,3,0,2,3,3,4,No,Single,49,Master,2,No
E201014,40,Female,Sales,Manager,52963,High,4,19,0,8,8,0,1,4,2,1,No,Divorced,53,Below College,1,No
E201015,28,Female,Finance,Human Resources,113976,Medium,16,2,13,6,2,1,2,4,3,4,No,Divorced,20,College,1,Yes
E201016,28,Female,Marketing,Team Lead,23273,Medium,37,18,3,1,7,0,4,4,2,3,No,Divorced,6,Bachelor,2,No
E201017,29,Female,HR,Team Lead,35330,Low,8,4,11,5,9,1,4,2,4,2,Yes,Married,55,Bachelor,2,No
E201018,45,Female,Sales,Manager,41494,Medium,9,2,13,4,5,0,1,1,1,3,Yes,Married,31,College,2,Yes
E201019,54,Male,R&D,Data Analyst,96422,High,19,7,10,5,9,0,3,1,4,4,No,Married,59,Doctor,2,Yes
E201020,44,Female,HR,Manager,142089,Medium,13,4,5,7,4,1,3,1,4,4,Yes,Divorced,19,Bachelor,2,No
E201021,45,Female,Sales,Data Analyst,23212,High,13,11,5,7,1,1,3,3,2,3,Yes,Single,6,College,0,Yes
E201022,30,Male,IT,Manager,121059,Low,25,13,6,2,2,1,2,4,4,2,Yes,Married,34,Master,1,No
E201023,57,Female,R&D,Human Resources,103441,High,28,6,4,8,7,1,4,2,1,1,No,Married,28,Master,2,No
E201024,21,Female,IT,Data Analyst,107594,Low,26,10,8,5,8,1,1,1,4,2,Yes,Single,58,College,2,Yes
E201025,26,Male,Marketing,Developer,21080,High,24,7,1,6,6,1,3,1,1,2,No,Divorced,13,Below College,1,Yes
E201026,37,Female,Sales,Team Lead,52675,High,15,4,1,8,0,0,3,3,1,2,No,Married,52,Doctor,1,Yes
E201027,46,Male,IT,Manager,42007,Medium,35,7,3,6,5,1,1,3,2,3,Yes,Divorced,10,Doctor,0,No
E201028,53,Male,Marketing,Team Lead,133805,High,33,11,14,9,6,0,2,1,1,2,No,Married,41,College,1,No
E201029,46,Male,Sales,Manager,102641,Low,15,14,3,8,5,0,3,4,4,1,No,Married,45,Bachelor,2,Yes
E201030,36,Male,Sales,Research Scientist,115815,High,32,18,3,0,9,1,2,4,2,4,No,Single,7,Doctor,1,No
E201031,43,Female,IT,Manager,66815,Low,2,15,0,0,1,0,2,3,1,3,No,Single,18,Doctor,2,No
E201032,44,Male,Sales,Research Scientist,103482,Low,22,13,3,2,8,0,2,3,1,3,No,Single,22,Master,1,Yes
E201033,26,Male,HR,Sales Executive,20639,High,10,6,11,8,2,1,3,4,3,2,Yes,Single,14,Master,1,Yes
E201034,25,Female,Sales,Sales Executive,83593,Medium,17,7,4,0,5,1,3,3,2,4,Yes,Divorced,36,Master,0,No
E201035,43,Male,Finance,Team Lead,138948,High,28,6,8,0,5,0,1,3,3,4,No,Divorced,8,Doctor,2,No
E201036,52,Male,Marketing,Data Analyst,98038,High,4,17,2,4,7,1,1,4,1,4,No,Divorced,12,Doctor,0,Yes
E201037,48,Male,Sales,Manager,123494,Medium,23,5,14,7,3,1,2,4,3,3,No,Single,40,Doctor,0,Yes
E201038,41,Male,Finance,Laboratory Technician,113899,Low,28,18,2,1,5,0,3,2,4,1,No,Married,48,Bachelor,2,Yes
E201039,45,Female,Sales,Manager,23736,High,28,3,13,3,0,1,2,3,4,4,No,Divorced,33,Bachelor,1,Yes
E201040,47,Male,Sales,Manager,142434,Medium,25,2,4,5,8,1,1,3,1,3,No,Single,24,Bachelor,0,Yes
E201041,40,Female,IT,Laboratory Technician,36473,Medium,39,16,9,0,8,1,2,2,3,2,No,Single,42,Below College,1,No
E201042,26,Female,HR,Sales Executive,148771,Low,2,18,5,3,6,0,4,3,3,4,Yes,Single,39,Doctor,1,Yes
E201043,36,Male,Marketing,Research Scientist,145801,Medium,1,14,2,3,0,0,2,3,2,2,No,Divorced,14,Doctor,0,No
E201044,39,Male,HR,Team Lead,54019,Low,24,5,0,8,2,1,3,1,4,4,Yes,Married,49,College,0,No
E201045,39,Male,R&D,Sales Executive,127598,High,18,11,9,8,4,1,2,1,4,2,Yes,Divorced,51,College,0,No
E201046,41,Male,IT,Laboratory Technician,106623,Medium,39,18,7,5,3,1,2,1,2,3,No,Single,5,Below College,1,No
E201047,47,Female,IT,Manager,135036,High,1,5,11,7,4,0,3,2,4,2,Yes,Single,19,College,2,Yes
E201048,59,Female,HR,Sales Executive,114025,Medium,18,10,0,9,6,0,4,3,3,3,No,Single,3,Bachelor,2,No
E201049,26,Female,IT,Human Resources,56820,Medium,0,19,1,3,8,1,3,2,3,2,Yes,Divorced,1,Below College,0,No
E201050,20,Male,HR,Manager,104861,High,26,19,2,9,0,1,1,2,4,2,Yes,Married,40,Below College,1,Yes
E201051,51,Female,IT,Finance Analyst,77589,Medium,34,9,5,7,4,0,4,3,2,2,No,Divorced,41,Below College,0,No
E201052,32,Male,Sales,Laboratory Technician,85807,High,4,15,3,2,2,1,4,4,1,4,Yes,Single,37,Master,1,Yes
E201053,49,Male,HR,Developer,38414,High,37,17,3,1,2,1,3,4,1,1,Yes,Single,33,College,2,Yes
E201054,42,Male,HR,Data Analyst,147378,Low,3,13,14,5,1,0,2,3,1,1,Yes,Single,49,Doctor,2,Yes
E201055,38,Male,Finance,Developer,44220,High,16,3,8,4,5,1,1,4,1,4,Yes,Divorced,57,Master,0,No
E201056,51,Male,IT,Sales Executive,80531,Low,20,11,5,7,5,1,1,1,3,2,No,Divorced,46,Bachelor,0,No
E201057,49,Female,IT,Manager,130002,High,30,19,11,0,2,0,4,3,1,2,Yes,Divorced,17,Master,2,No
E201058,48,Female,HR,Data Analyst,134193,Medium,21,7,1,9,0,1,1,2,3,4,No,Single,9,Bachelor,1,No
E201059,48,Male,Sales,Data Analyst,62425,High,10,6,6,2,6,0,4,1,3,3,No,Divorced,31,Doctor,2,No
E201060,49,Female,Sales,Team Lead,29387,Medium,33,8,14,6,1,0,4,2,1,3,No,Married,35,Doctor,1,Yes
E201061,35,Male,Marketing,Developer,134680,Low,14,16,12,9,7,0,1,4,1,4,No,Married,3,College,0,Yes
E201062,59,Male,Sales,Manager,96815,Medium,9,9,2,3,2,1,4,3,1,1,Yes,Married,13,Master,2,No
E201063,38,Male,IT,Team Lead,47584,High,37,2,8,9,0,1,2,1,4,3,Yes,Divorced,52,Doctor,0,No
E201064,37,Female,Finance,Research Scientist,64783,Medium,31,7,5,4,9,1,4,3,4,4,Yes,Single,37,Bachelor,2,No
E201065,20,Male,HR,Developer,59809,Low,30,13,7,7,8,1,2,1,2,3,Yes,Single,38,Doctor,0,No
E201066,33,Male,R&D,Team Lead,74327,Medium,36,6,12,0,4,0,2,1,3,4,No,Single,14,College,2,Yes
E201067,21,Female,Finance,Research Scientist,144494,Medium,27,15,12,0,0,0,2,1,1,3,No,Single,6,Bachelor,2,No
E201068,47,Female,R&D,Human Resources,135814,High,30,17,0,6,9,0,1,3,4,3,Yes,Single,58,Below College,0,No
E201069,49,Female,Finance,Human Resources,139067,High,5,10,1,8,5,1,2,1,2,4,No,Divorced,29,College,2,No
E201070,57,Male,Sales,Finance Analyst,127012,Medium,13,5,5,3,9,0,1,1,3,1,No,Married,57,College,2,No
E201071,23,Male,IT,Laboratory Technician,30857,Low,22,19,2,7,2,0,3,3,3,1,No,Divorced,49,Below College,2,No
E201072,20,Female,R&D,Laboratory Technician,62261,Medium,15,13,0,9,3,1,2,2,3,3,No,Single,9,Doctor,2,Yes
E201073,27,Male,Finance,Finance Analyst,93588,Low,24,12,5,6,7,1,4,4,4,3,No,Divorced,36,College,0,Yes
E201074,48,Female,IT,Team Lead,36995,Low,38,3,4,1,4,0,3,3,1,1,No,Divorced,23,Below College,0,Yes
E201075,58,Female,R&D,Laboratory Technician,135437,Low,1,19,12,4,5,1,3,3,1,4,No,Divorced,15,Below College,2,No
E201076,22,Male,HR,Laboratory Technician,33580,Medium,37,19,8,8,9,1,2,1,3,2,No,Single,54,College,2,No
